ordinal   number    name                        hash
1785      69        ZwAddAtomEx  874f09214787afe363503106a6751e5c431529e54463501e2623e3b16b29fc68
1786      6a        ZwAddBootEntry  b6422b4dfbdce1b0481703c69cfbc5b1ed2e4795449e405704317aa4315bf171
1787      6b        ZwAddDriverEntry  036561c3027a41b08229cce86587dc8869dac48e115013297e46c89e0dc3a3da
1788      6c        ZwAdjustGroupsToken  60280a830a9469aa5838b3fae035311203a2b02508741df54916401bfc6f4ab7
1789      41        ZwAdjustPrivilegesToken  0df003d98c919f73d856b1690f31fbab24e4b0dba35d7fbb969b03e94697b996
1790      6d        ZwAdjustTokenClaimsAndDeviceGroups  d2ed32d03b186ef4d97b355aaf73f1d9b70ef87d76e84097d507087a73d129a1
1791      6e        ZwAlertResumeThread  69512bc8d0373488d563eaf59a92c49ecc8145ea916f10ff2e94186c1ad26331
1792      6f        ZwAlertThread  5954ab4508b70e61bb8227c407694a175fa6f725f3c75963f14309887a258f34
1793      70        ZwAlertThreadByThreadId  4344b9d4292b9e59c1cca1b1f78a2fd3fcd8748de03a40500699ac446d064131
1794      71        ZwAllocateLocallyUniqueId  c3dc814a74daa7a448b473815f8d3675835901153eb162df3ae91eb797a4ee34
1795      72        ZwAllocateReserveObject  f0b0e0cb9208b23d5b9327b290ffd9e05d222722336175b14fca9386a22962f8
1796      73        ZwAllocateUserPhysicalPages  4a3b1cdfc746d34c5275b18832523523e353c817507cbc746f1ad476d8d4f5ab
1797      74        ZwAllocateUserPhysicalPagesEx  3283431ece13ab76ab2a0e70d46189cb763220188832723e019cb9a19f387f67
1798      75        ZwAllocateUuids  5d3feb8dd40d6efe82c1824031182c11082738a0579482c745a4f28b1bd7d55d
1799      18        ZwAllocateVirtualMemory  c714155098be7a09709fc8df47f83567733d4250f813c6e9bc3e40ababaaf7f9
1800      76        ZwAllocateVirtualMemoryEx  12180a78cd767bc7b2491e8bf55803773848e25cfb9b50e46576a48c89a26fd6
1801      77        ZwAlpcAcceptConnectPort  99c8bdc69a58075ae2cf26f3c6b54d8e56b5e81b7083eb036f6217c86d1d66ad
1802      78        ZwAlpcCancelMessage  5d3d737dc1a6607852244bcd093f8e9124fa6ee4782c1082ffbe2d7224bc5d1c
1803      79        ZwAlpcConnectPort  f3154e98bc441a846364e1f663ae94d67554cf577180979f3cd11e59bc734583
1804      7a        ZwAlpcConnectPortEx  5785ca62f0e4b0ba39e5e28e62bacde9e49fdba02294fba8dae8a0217cfc94b2
1806      7c        ZwAlpcCreatePortSection  da4099fba2eb029a6c5a9a895119dca549b83cc492fa01cf32be09a0880c34ee
1807      7d        ZwAlpcCreateResourceReserve  485fe59158329638ccacef72134ab3d6256127b4393df14cdf944b948850c298
1808      7e        ZwAlpcCreateSectionView  add5af505529e80bcd4edc7baa69ede2b885570255d8cd6325215a2fd8f2a66e
1809      7f        ZwAlpcCreateSecurityContext  06bf64db90c32640d05d32139ce723e7d45feed5aee3b3be33bb5f3340688d7c
1810      80        ZwAlpcDeletePortSection  8802c9ca0f35898415e47400900470aad262cda5de3e57ca3571d3f244268d6d
1811      81        ZwAlpcDeleteResourceReserve  04fbfa27df94f44b0eb1f6c661b4f91bd4c66e657d2a4cccc1429fd8c5af3507
1812      82        ZwAlpcDeleteSectionView  d765050d707d526e4780934cef67b42b9484f5d0fdf67ca861f323c0970d4602
1813      83        ZwAlpcDeleteSecurityContext  9e9c53d2ea126c070a93bd59388c99dcfd8e3ef6ccb27bcdfb3f74ec5eede84a
1814      84        ZwAlpcDisconnectPort  93f9275e8c0cf0491de9c6f8c94034a62cec8ebc7e7ad276f7c578375ebedb88
1815      85        ZwAlpcImpersonateClientContainerOfPort  88751f2a3e7aa2a53d17e2dd45891fb1356f6d61791183fb948382911de53db1
1816      86        ZwAlpcImpersonateClientOfPort  742edd6f87d488348ebed02c0ab32ce8be809c89a2e6719ff495bc059e2d52fa
1817      87        ZwAlpcOpenSenderProcess  ee2f6c89186eaeaf73ba729804d70e1165735648596877908674f201c6bf16f2
1818      88        ZwAlpcOpenSenderThread  f502a8f304f34a6070d7fcddc71c630b40db6a7bdf1c59fd028d55ebab9a77fd
1819      89        ZwAlpcQueryInformation  fe7af4b599716ef0bc084a82f1c2113d812d883a1110e45a6950c15a6eb3539b
1820      8a        ZwAlpcQueryInformationMessage  0dd51a09cd1eaf1fb92a0d537e6de5df77a802b9d7e9533ad19cea2cb20b62f1
1821      8b        ZwAlpcRevokeSecurityContext  7d333dec616263fa7f70de1e433fdad6f786da2e921ef0858e9438a12accf7da
1822      8c        ZwAlpcSendWaitReceivePort  7751d17c466508fba6c9c1449a0a94a2a279f15932c6ad13386b4436f9786e5a
1823      8d        ZwAlpcSetInformation  16ef07b02f51b939bfd8fe8e27b9fef6c6317710d3c0a94702df9982b5fc6f7c
1824      4c        ZwApphelpCacheControl  c8dcc74e0a452b3bf26dd96bd8913b628e4ab335385b09b9a8c7952d758c0b74
1825      8e        ZwAreMappedFilesTheSame  24c01dbb3f8eea4ab831041497f0ef019a98c7d0e7d51de8a1fbd9f23fc54266
1826      8f        ZwAssignProcessToJobObject  4d4eaca6e5d5b601daf38fe56d8c390787cde988debc18b24287964edd287278
1827      90        ZwAssociateWaitCompletionPacket  e78c51e9a176ce6ebbb207fdc59894ff16123a6e58df5f19ac867dd283f8499f
1828      91        ZwCallEnclave  35071b246bc6b9a1ca8d17bced7d5da11c91cdd9820e9d26b05365d44a12060e
1829      5         ZwCallbackReturn  876e7dd5820d5e21f27e20e4f8bb5b89d61df262286a16b045f441da3526621e
1830      5d        ZwCancelIoFile  ea639a176c263e0c60d493dc823313a6138553311fad86e3aa18101eecb885a7
1831      92        ZwCancelIoFileEx  5562c64378e01616c7cdc5fdd16e2a1b87bc508e7efa02ba505354fcab791f41
1832      93        ZwCancelSynchronousIoFile  a334b1585eb8fbd921e7c8751af09999f30b06eca8d35f2120f31b518b47e67f
1833      61        ZwCancelTimer  95d9658b323658fa07bd2296a629ee95a1ddf91e753a78870eee40c152fc1c53
1834      94        ZwCancelTimer2  d88608e3e56718f903ec7ec801cea5c3004e5584d8681078c15f80d1117fe48b
1835      95        ZwCancelWaitCompletionPacket  52f663b5f2ff5057b4b1b8ec452ebbfa669574dc73dda4b180640a5260924d2d
1836      3e        ZwClearEvent  eacd3b6010bd1249a0c772fc8bcc49ae0c1bd169251de04c68d3d19376b1ed51
1837      f         ZwClose     e0e6048c17b2eccb17265dc349d1490e524634937bfe92cecbcbefbde9a3bfbe
1838      3b        ZwCloseObjectAuditAlarm  edbcd1b62bee5ac03176fca5e80f6b5dae7d158db2a134c606cf9f9bb8e129c4
1839      96        ZwCommitComplete  1f2c52e93ad468f17cdb397022ae3739acb5565b0c7a8f9bd77ed234f86c36f8
1840      97        ZwCommitEnlistment  da88ba4dad57a703393818a59c8136ff2b127037e6abeb81b19035c484feaaa6
1841      98        ZwCommitRegistryTransaction  9120c42be59024ee0571b537a3a7c2368745679eb1146632acd5f2d00eee0481
1842      99        ZwCommitTransaction  4c2d7f5a6ea2f9c24e045adca0726dd11697a7b3137a50f108287439e84f08ad
1843      9a        ZwCompactKeys  e8b4096d735aa5be57d43748f66df20419caa285ddb7754aa9776f0d7e13474a
1844      9b        ZwCompareObjects  541081b3e8ffa885af909f8514c3b09fe791f3f4b55cfa9b3b720992664320a8
1845      9c        ZwCompareSigningLevels  2e67b99bdee8d14622223f931ce061983ef7fb583869a1bb9ad1287236090c7b
1846      9d        ZwCompareTokens  4448cfe0fffce81968fb36616400f8910cdbcd7a7b26d01225af25cf3e8f8591
1847      9e        ZwCompleteConnectPort  53827e2a1c7ff25bd7ea71bd39b97cdf57ed7716522b6320bf47c47cb4b5d4bd
1848      9f        ZwCompressKey  a3dc983d3208915e8588bbc60c2c8938555aacd3c8a6e47cccab99c206461853
1849      a0        ZwConnectPort  000dbd5b587376ed9af95fc3ebcfe0cd2209ce72e74732d7771ba4104e0bbea4
1850      43        ZwContinue  306f509a76941ccaeb6a825d3c28b57e4fb8faf68f871478f23458ab995496a8
1851      a1        ZwContinueEx  61b5ac3118fe37127ce280a740c98e1347ba3420ed1016b5e27b7339478f4c5a
1852      a2        ZwConvertBetweenAuxiliaryCounterAndPerformanceCounter  4e1435d83db9de9b693f61ab3e79e41150d9a42ddbc0a79602fa18cf933475f0
1853      a3        ZwCreateCrossVmEvent  cb3a8e56071f192efd13181acd92a215fd66a8153d88938612fc916ea2c4b6df
1854      a4        ZwCreateCrossVmMutant  40810438e55abb2b0435344306975895c651b3200501c0f2a847797b773c6dd1
1855      a5        ZwCreateDebugObject  97a88f0a420254bf005887ff08f89127e5fa28e0f13e06a9ea8d083df8c4e357
1856      a6        ZwCreateDirectoryObject  36b9fa21225bf59370635ceeb764ed928b18b77827de8ee8e496b372617fffd4
1857      a7        ZwCreateDirectoryObjectEx  aaba5013717c3f1f796c6c521dc726cc4f445497fc857b4a27fc28cabcb351ea
1858      a8        ZwCreateEnclave  9b60bc1a5db52999bca5726a0a5aa1d8b125cebae46cd791314fe3fea6aacc86
1859      a9        ZwCreateEnlistment  cf4c3f0eb4905c95ecaeba4fad2ac9b714e0896d887eceea4214e0badd1c4513
1860      48        ZwCreateEvent  a0f1ee127c31d55799025e436ac2a64fdee790c49a7db8114c62f1e3c2d791cf
1861      aa        ZwCreateEventPair  dd0eac24b731a427ae8bd3e488152c72afaa25a786d7c8280527095d3a63892e
1862      55        ZwCreateFile  3bf5052495329a158d03e88a6433fd5b3fb267cc572ff5b63452b47ebcf9811a
1863      ab        ZwCreateIRTimer  fca1e5dafb8b53cc5e6ef0a5377e5d155a50a10fa7a626aaa26702ea1f25f1d4
1864      ac        ZwCreateIoCompletion  9b8642f8caa1a93ac135eaf826322dac977534492a8ca8b1dd6d593c03f66777
1865      ad        ZwCreateJobObject  cfe444ccaa8988baca08bb67d42686d359aec815aa197c02c0b7c7c97519c4eb
1866      ae        ZwCreateJobSet  5497e3432ac78a3c79b0293418f40d750cb5431f6e5cf251431a8ed678195130
1867      1d        ZwCreateKey  0cdffa1f667fda0c09a47211db8f242cfe6ac829c3d3f4c8f263f882cefb71bb
1868      af        ZwCreateKeyTransacted  cba905c7549f7c7b006c131769f439ff8a9ee0242674f4f1bfbc2fc7cea14917
1869      b0        ZwCreateKeyedEvent  dc79dcccb7b948ccfa9e9d44839dd4e1ac7b6b427c24c96cf1b63c6b788e2274
1870      b1        ZwCreateLowBoxToken  cd9f3027239cd621697a1d50529c3b65656506b122ec155ed8151e792e06f90f
1871      b2        ZwCreateMailslotFile  e74910b992dc2dcc7def2ca27d71ee366f80c3fe85e91893bc739a1fd0d22eba
1872      b3        ZwCreateMutant  7bc1caf3cb1268dcb10d47b7d7c067e98b0be113fa3fa613c12dc08e84871076
1873      b4        ZwCreateNamedPipeFile  98818e4c23f2795f45bd7548078d334247c16938fb0944b94dd19c156d2b877c
1874      b5        ZwCreatePagingFile  11612384d1770e18c71eecb551e6cfc87f87d112faf1a720eaa8785c7d738a12
1875      b6        ZwCreatePartition  12ae855aad30ee7e65c4b771676fa56691132f3022886750a87481a29cb8614f
1877      b8        ZwCreatePrivateNamespace  c7bdca2207d452096de16d3496646446a5f4e69fbd84191d3d98fea0ebd7ff5e
1878      b9        ZwCreateProcess  1a7902712e19c2b78b790df11d2b67c03ca48ee48aac2d5378ef5ece49a84559
1879      4d        ZwCreateProcessEx  72d312db198bbfd76ac9ee89262f49a6a367856b2bed61c63893afcc48b5e523
1880      ba        ZwCreateProfile  354a65b142cbf01dbc8beb0f775bb5c0f95693de09280e7e7c544654a77d2a21
1881      bb        ZwCreateProfileEx  4087924b4cdc3197b2c72c09b0c5143285fde72a991a2bb878606c81322f6bde
1882      bc        ZwCreateRegistryTransaction  07ea1e09c162f11ec804cf68d5fc793a575e501429d1ee878061508760f478e4
1883      bd        ZwCreateResourceManager  bee7b91362b4d3dbe489e3cc6f6632e73e84dad3caec28115f6af6ce1c653597
1885      be        ZwCreateSectionEx  569be39daa635ab934a79094012881034e2d28068bda185a245c14ff46ff74ab
1886      bf        ZwCreateSemaphore  f843aa45003fa84457bcb7047694f01970dfbb4dcd899c967ec5d52d28ca4f9f
1887      c0        ZwCreateSymbolicLinkObject  15d0d258f427f635a62024f28853568653056d4c991ea8bb9be3916c35c1f736
1890      c2        ZwCreateTimer  de5a47e8b7e0b93089eb2762441353c6784bb2c6abfd3b9382d824ceb06f6aa7
1891      c3        ZwCreateTimer2  cf8cc95825af3e8e52b568f81e9d734304c815b2af458004cda24d1b9ea1c1c9
1892      c4        ZwCreateToken  c7b8fec72e55e73c1fbaf19aa3dd08b7d33c7a014e21123625bf62eded4b03a2
1893      c5        ZwCreateTokenEx  f002451b2401f71c0c8051184c58060ecd0ecaca5e12bd9c0717210d59655e5b
1894      c6        ZwCreateTransaction  fbfad35538d05e23f532a63a1fb5f7416086adf25fe1de1f4f061d6baa32047f
1895      c7        ZwCreateTransactionManager  18af9b31ae20632de4f3f80a140b3d1795d6a54f003575ac17f33df9769e98dc
1896      c8        ZwCreateUserProcess  653d7cabd809d13f874ab189f268e07ab0534c1e503920a6807aa0d40cd08242
1897      c9        ZwCreateWaitCompletionPacket  9a3894f44c9034c382f22641a6141451d45dd5c4ed8532b4834e28fd3ba5d7fc
1898      ca        ZwCreateWaitablePort  1bd1b7b848f1fbbd23343626154dd20d61061a81cc660614dba2c4fd55d7547d
1899      cb        ZwCreateWnfStateName  5719ef0be11c10062bebacd2a68a0718b92a334987cd2cba899efd9a133df4af
1900      cc        ZwCreateWorkerFactory  d2d25f97a6ca17d31e6ab6d16b5ffab90d62d10b27a9fee493b3f02db359ec35
1901      cd        ZwDebugActiveProcess  1b50b108958f9cea7878687ff18e1c9a627ae66f3455e921db917bc24adc187b
1902      ce        ZwDebugContinue  bc00c48105d059edc7d12762d9d81f810076eb9562d8fc6c97c098222394ef49
1903      34        ZwDelayExecution  dd22a039e389812bf98a65038adab4916576096bd011224a578f06cdf1797635
1904      cf        ZwDeleteAtom  c3611957101555e2f59ae2c22a568652aa23924a47af3b0bb1377ccdacdbe0c8
1905      d0        ZwDeleteBootEntry  11345eb5a672b049321b9c683a89735b9e06c6dedf3e13edfc10a89d43a724eb
1906      d1        ZwDeleteDriverEntry  c159f3f17de2e6601623af90dcecfcea62335a7b5be351a3d284a2ddd58c35d8
1907      d2        ZwDeleteFile  136899f65fa9f4c35fe4c37e53f0ebf7124630abc8c232640698f3ffa1ff1239
1908      d3        ZwDeleteKey  d091cee1137199cad69102dbe821d24e6647f727aa202ab6c3a2067110b54903
1909      d4        ZwDeleteObjectAuditAlarm  4d13498a32d868b1d8de44024183d2867eee152022477cb4604983bdfdd6b894
1910      d5        ZwDeletePrivateNamespace  db7f12945b05cbf78d97bd1af0c07d1f16bf5342c15cfcc39199e7e6e087036e
1911      d6        ZwDeleteValueKey  e706b11edd29851d30ab6acf065287311abfcbd85d593b7947f791ea0b0f4664
1912      d7        ZwDeleteWnfStateData  97ad106817ef12e02892ca06a4d7a904c0248489f7446151e088d7c57a737096
1913      d8        ZwDeleteWnfStateName  8a3ce8e0c32986addc7f69446c0820b60054b09da5dec73c020b891d5d7ce691
1914      7         ZwDeviceIoControlFile  874a14355b49ebff80cc1a56915a9a0a7d5478de8e7d496ae441b03bd4433195
1915      d9        ZwDirectGraphicsCall  3a6cf873f98284053a46b9b3188035f770946522bc3dec1c76bdcd93f64c0f5e
1916      da        ZwDisableLastKnownGood  718094b061c542ba9ac761e2c04152c6fd872857559437d60d742d5ef51f0d3f
1917      db        ZwDisplayString  907ee27542fd89935e618639a973b8f1f35539fca44c76bd6b375f148c15fa2c
1918      dc        ZwDrawText  87b36e0e29b290d83cb36124964b6d5e1898cef70b479d6f4bfa80976ac53040
1919      3c        ZwDuplicateObject  9c27c2e7bed2bb795f48853a85bbc81ad4bce47566b31631bb974806d8a9c075
1920      42        ZwDuplicateToken  fb17a01f290f87644cecb9648f05e9f05edc1bdf8d311b6e0e9ea8c2c4d71cfb
1921      dd        ZwEnableLastKnownGood  7945f31b326f51c5bed68cc8488dd84d1f25b19646b4d3ae1cb7024f998f220b
1922      de        ZwEnumerateBootEntries  54e4ef1a0e59c5209b68ecd66acc9356b85c5d0881a5cb7b670c47a3cd7a02d9
1923      df        ZwEnumerateDriverEntries  72b6c1561db5726d63c951999ccadd308cd7605325d322ae8888ef5ed5a7de36
1924      32        ZwEnumerateKey  23b11ded3e10adc88f9bd86e70364872910e7fb2c2368521411c7ee08d17c1b1
1925      e0        ZwEnumerateSystemEnvironmentValuesEx  ed6c684a5a8a64df3dd27b2ce97789ea98f528c2d731775b0fc441ef10b18a98
1926      e1        ZwEnumerateTransactionObject  37477c526b484052beef0a7e7606d07dc8997aa7b701205fa042c47d1bd1eb44
1927      13        ZwEnumerateValueKey  0fd1f415c03bd9d89184966f908cda54d1c2037df8a89b2e79d613e80ffc26d7
1928      e2        ZwExtendSection  0ee93d5d66dd6dcd023d785d2b6ead6f7c122e89fc267640aa624e0a3d6c69d6
1929      e3        ZwFilterBootOption  95afc20c23bf087037b8206705b91c6eda488fb6968be926c31e7e9cabdce4ac
1930      e4        ZwFilterToken  df1a3084daa1424cc971669a84789f4a3b9b4a1ed634e8454bfd3d57a46e3718
1931      e5        ZwFilterTokenEx  0abce3dae565e17812fb74c8f435f6d16f13738a938444e1539fc0d8a9fa93ab
1932      14        ZwFindAtom  684c0213441693de7e0f1f97900e8022d3c350b77a9089b2621b2d0c9016ff65
1933      4b        ZwFlushBuffersFile  d25327d0f223e20e754a538a77e7619caa980782876732b445ed1443c90540b7
1934      e6        ZwFlushBuffersFileEx  e56d238a0f87deb616edd2f2168d27ffcd6c1de1bdbe95c4920eb9fd5404714e
1935      e7        ZwFlushInstallUILanguage  a0f801b97bfbd90e53db04125ca8b3539d09d5cc26717d160661f94fcdc9d8db
1936      e8        ZwFlushInstructionCache  54ef00ce27e304cfbf0d2cba578352a474b8d8cb7800d79c1cb2e03f36e36fe5
1937      e9        ZwFlushKey  5804f635d0b041111459ad03a9f25ebd9ab4a01ffcd86c8093ebc0eb3dbc2552
1938      ea        ZwFlushProcessWriteBuffers  8a318e100d2a800ec5023d8dfe25e3013757adcde8f854ba8b711378630e1847
1939      eb        ZwFlushVirtualMemory  2120ca27fd5d6e42e860d388e7091d0fe21da92d6e033d27988ff73ee2c18f2c
1940      ec        ZwFlushWriteBuffer  6b4e7e81047ec74bc95eddd2df914697d9a6b0c0d85de8d0913a97a67a5c9975
1941      ed        ZwFreeUserPhysicalPages  757196f5d8c8c1f93764f9fb9c2040843eb8eb57096baba0075021989c5d3301
1942      1e        ZwFreeVirtualMemory  893b10d30417b0d6128682d324a2dedb932a89154925edcb0aabd51cee604fef
1943      ee        ZwFreezeRegistry  7e07df0658a29b3544b902b8807a0ae84d4e468aff7e976ff885724422f49673
1944      ef        ZwFreezeTransactions  6e51d4442fed795113d117f80288c98c09db9cc7d60a816f3d57fd639817819c
1945      39        ZwFsControlFile  6fd5efe3f6461efeeb72a112eac543dda5adf1e195f591aae41f8b48a53b54c7
1946      f0        ZwGetCachedSigningLevel  59551f963a7e5349b0d0f8038f6ac0a0f61f8cca977fea67c76ebfd504dbb5d7
1947      f1        ZwGetCompleteWnfStateSubscription  b79226594950c28e8bf478f341de8572a4a15834f381b5ba9685f45b77dec19f
1948      f2        ZwGetContextThread  60775f352d1e85e95517e7531aaa9f4e67bcea793db2a7d7bf9c6856cee48e9e
1949      f3        ZwGetCurrentProcessorNumber  e27d92d0fd89b6c5d373a0904d589490211d6132fe18c064f0899a90e07f2e90
1950      f4        ZwGetCurrentProcessorNumberEx  e2f90bb9bdc82f7f29dd3b1bb07fc9e95de75444932e142970e1390784781f6a
1951      f5        ZwGetDevicePowerState  132a49c4668f6dba926473b7b1a727c5471429dcf17b984f326cc4e009450d9b
1952      f6        ZwGetMUIRegistryInfo  c99678b7f418de569a20d04e7e39dcdd023bfce98abf44ba8d120a432cb118f7
1953      f7        ZwGetNextProcess  f1312872f6d6751579daaa6a340ca4f9888dfd03ef0b92fc768952d8eb41bc88
1954      f8        ZwGetNextThread  f35f4a581c8473042a9b3bf6570e85e656a85296fa71b6b05b1cee037ee23903
1955      f9        ZwGetNlsSectionPtr  f249a4e1e68565face477ee95ae79092521c125f86038ebd7916c4ef35a783a1
1956      fa        ZwGetNotificationResourceManager  1491fb49b3b5bfea1565fd6ebca90213df7163c6e17fc9df16b43007f5cd4f5f
1957      fb        ZwGetWriteWatch  cbb64329df4bd71642ab348826054f2712390f72d37cb3af9bfbe47fcea595be
1958      fc        ZwImpersonateAnonymousToken  8b9f5f872ef7366f9743d1ae0d602db85e1d9caf524056fa0a9a03d0e3e6f9b0
1959      1f        ZwImpersonateClientOfPort  9ff5eb30f78efed4c3d53b98ad97af652b77c5a05adbb6ca4658021d5e67e77a
1960      fd        ZwImpersonateThread  e15fc91b47e250b91cea4f8c963164429a9c4654a13a7b86bead9a6e65ecde95
1961      fe        ZwInitializeEnclave  e9c7f7ba942afc984c3dc6d5234901c92ef69bc93189a8d2a6c7dd66b30f9df4
1962      ff        ZwInitializeNlsFiles  57988bcc9455df10575711800c1fab8470ec2dab7c40336b63f3a9235a5c131c
1963      100       ZwInitializeRegistry  ad3ceefd20604b1fa8efa4151fcdb6171c2888594eb32aaa427f92da83a7411a
1964      101       ZwInitiatePowerAction  f4bcb113c44118b819b9413a17c347ac0ca5c12bc9055d38e97c60307b8474a7
1965      4f        ZwIsProcessInJob  6fe40465c0e6c9607935f3aded8a20bac4f9816c0a9e54ac95ae7811ba423481
1966      102       ZwIsSystemResumeAutomatic  414fca0022072a8ab24cec17e6cec62905893ea717e2747745e486906ff7b711
1967      103       ZwIsUILanguageComitted  8e54a6b031fa3d9198df61e5dc954c6d0bb739745345b1d95f1426da1728562e
1968      104       ZwListenPort  2c4a435c80968e32bebb95644bb5974f2882dae45bf8fd17bb06a5516589654e
1970      106       ZwLoadEnclaveData  06c8ad7363302df4d6e850b53f7436249493b781588d49d6828c16602695255d
1971      107       ZwLoadKey   6e5234099a88d5413b0a5607810e1f0417aa7ccb021ba76908ef494ca0b479d8
1972      108       ZwLoadKey2  ee45fd36ed6747a8a0014ddb2524dfc78822ec453568f7b85e2bc7fe1067a2d2
1973      1d6       ZwLoadKey3  25b0649d3bd3274ccf5000a809e16293dd31408006e3e83c07a2dfcfca8c6601
1974      109       ZwLoadKeyEx  f9783a9ef42ee0517ff327ac6e264390bca608ec08d0b7713b9e69c1ed76ec4a
1975      10a       ZwLockFile  5f5b8ba21b59b80b3b8693fca5c327e7415b5385278828270351e437c4d0e2e1
1976      10b       ZwLockProductActivationKeys  a172bf8b0df1b57ce6e3e0d489746b03a8ed686a115564292341caa82046008f
1977      10c       ZwLockRegistryKey  00fc3d7710eb9ed3f484b7aeff4ae86da5b31b9702cd7bb294f8c1a282a12e07
1978      10d       ZwLockVirtualMemory  700fe170f74dbd236ee3c520626fbabc459379e41378e1437d1ab02f79848bae
1979      10e       ZwMakePermanentObject  36f857cf1a54f4ffbc90e8460e5f363077db7cd8563473f288274e2597de8550
1981      110       ZwManageHotPatch  64087f1ee985849ffddb7c479a1a8834ab7631bb7b6ad984eb308efed2b05a6e
1982      111       ZwManagePartition  efa0412b0d66daae1d2f66f881fdaa8870db98db29e15dc5342964e21cd8587d
1983      112       ZwMapCMFModule  1cc5788b6b2047481123d6b8d718dca3260790e7f34da4de719a5a9d4ff10cb7
1984      113       ZwMapUserPhysicalPages  1f86e4aef5072f6b0979cb7b9293e80bce4f04d0ec906c7146073ac866b40e5f
1985      3         ZwMapUserPhysicalPagesScatter  15f477044fefc353fe0b1a63677a452f991fe31284ec8d06c94b2087670d8faf
1988      115       ZwModifyBootEntry  28c8180fba464ab2db7ea3297df0872c052b451c0a142f2ea2a0755e5cf2bd25
1989      116       ZwModifyDriverEntry  ec838208a7a562a0040045b202fc59a34d106d64afae25598803e7edd6ce2325
1990      117       ZwNotifyChangeDirectoryFile  5d879f79404906e791cbcab4eee7fd758c845b55d1d0cc34102e12f024831712
1991      118       ZwNotifyChangeDirectoryFileEx  e387eb310de0b74e07d5b067a1cd6db97e7d4a51ed8e43578cd9937d39103f5e
1992      119       ZwNotifyChangeKey  fd4bf2bc282dbccdace1fb30f0c8087cd637c14031f99a95c3d9e20b533debbe
1993      11a       ZwNotifyChangeMultipleKeys  c55d6dc3a63f679cfcd9c58be2a56111f3fa021a20a88496e324a302c22932b5
1994      11b       ZwNotifyChangeSession  c79f2136ac6ddcc05868ec1cf08d674ecc96c0ae74501e5079c9fda8ac9cd040
1995      58        ZwOpenDirectoryObject  431b272207a896dccffd9edc2a1957d00fed1242a7445c07a57045f2c30e64ba
1996      11c       ZwOpenEnlistment  020dc14a5418c4890459b92f6f010203a76cfa9d47e866a1e8f0b7e0628d8e17
1997      40        ZwOpenEvent  fdebc985028e63f18022792fc66ce34ca02dc498afae6fe7a8cfaf394818a1e4
1998      11d       ZwOpenEventPair  8a0363457f3f8bc4b3e9f5a100228aed6a8b5854f71d86d7a759a1d4b416dffc
1999      33        ZwOpenFile  b9a89df39ba948eb9d8f6867be90735446a31dc200105506d0223f3376f6dc34
2000      11e       ZwOpenIoCompletion  3331a304638c8dfff1adcd6dd36198e469337a8f9f009ed131dc5a507dcae4d5
2001      11f       ZwOpenJobObject  c318df7076fd1aebac0b2742cbbc8184a73ca85a2bdddd9e2b01e49f94bcae21
2002      12        ZwOpenKey   86369df623316d96fcd743cd1fe7710103c42a4bf04000370b7789ffad639ed3
2003      120       ZwOpenKeyEx  59513487d3427ce12118c56c1a9e1aa9e90bfda7a00fa484ce7d8517bc3050af
2004      121       ZwOpenKeyTransacted  aedec308ec19190eff953f6b71cc61d2c6bb794c4473f2e1d717b89ea90e3317
2005      122       ZwOpenKeyTransactedEx  05fefe17fcbe20c7993c07e3636020643f5de2540befa3b54903af7fb5e52804
2006      123       ZwOpenKeyedEvent  62aa80b6143eb56b6073a43a5c87be5cee1eb34d995cc3a2e66c954345940e42
2007      124       ZwOpenMutant  c0b5ece3f7d09f490607dc8f924bff42a5819a0e15e949dfb0ef84a086231d5e
2008      125       ZwOpenObjectAuditAlarm  432f13190355e9d9fca93afe5d9edc6e01020d039060e47357932754ed888a70
2009      126       ZwOpenPartition  01d1aed1e8e49223e884feb71cbe3c5be89ff30f05ee0a543b9c2bd13f6e4516
2010      127       ZwOpenPrivateNamespace  04d953c929f6d28d39a4dee7a8b510d54d3326e88c1a505444aab4d7104de1bd
2011      26        ZwOpenProcess  e40abc4be45baeb07103c1c91f0d898e3274b4d5bae4ac5acd92a7478fecc10f
2012      128       ZwOpenProcessToken  4c20f42cf693ce7819fd3080bc90b254bb1f8b2bdcf9530d7b0a702ae6e3f60a
2013      30        ZwOpenProcessTokenEx  126629997fd947d9bb9563b336fb7a29f2df81487b7b062469972411f156d1bd
2014      129       ZwOpenRegistryTransaction  cffb67dd03e406996dc8435a0fe3f81aba088e3b6472077447ecae7d68c6cf27
2015      12a       ZwOpenResourceManager  393f44bdcd1f39d69ced323d52335acadc30cfe49c2e6f4e2e32faa37878b4b3
2016      37        ZwOpenSection  fc02a8e80f4cfe035b16b94af430bafc7376e904840a4058e2b2dd2a8692d80e
2017      12b       ZwOpenSemaphore  66b2ee20dc878b3ef9f855f09a2bca0f237adf8d18249c1738c13947c58bca05
2018      12c       ZwOpenSession  b3729b6637f72a73fe05286ce9aa4ebcd5e987a19406bab9d078724eabe9ad95
2019      12d       ZwOpenSymbolicLinkObject  8fcd69e5a79958531e60f2eb88d709885a58b730c145a1e0ae4a5c22d0ceed8c
2020      12e       ZwOpenThread  1273bc9c3f56eaca7e128dc092d473d68f2eb2327c1bbcdded96ac91c4cd2de1
